Num;Décision;Mention;DICT;QSION;RDACT;MATHS;HGEO;ANGL;SVT;SCPHY;ECM;EPS;DS_EN;LGFAC;Tot;sexe;age;etablissements
505941;ADM;PASS;0;13;13;7;17;11;15;8;13;13;15;;189;F;16;COLLEGE ADELE - KARA
505942;ADM;ABIEN;0;7;12;10;17;9;18;13;16;12;15;;204;F;15;COLLEGE ST AUGUSTIN - KARA
505943;ADM;BIEN;12;13;14;16;14;18;18;17;14;10;12;;249;M;14;COLLEGE CHAMINADE
505944;AJ;;0;9;11;9;8;10;10;4;7;10;14;;131;M;19;CEG SARA-KAWA
505945;ADM;ABIEN;0;8;12;10;15;8;19;13;15;15;12;;199;M;15;COLLEGE CHAMINADE
505946;ADM;ABIEN;0;10;11;7;19;11;18;7;16;10;15;;193;M;14;COLLEGE ADELE - KARA
505947;ADM;ABIEN;0;12;14;7;19;11;18;13;15;10;7;;206;M;14;COLLEGE CHAMINADE
505948;ADM;PASS;0;8;13;9;14;8;16;7;10;11;15;;168;F;18;COLLEGE ST AUGUSTIN - KARA
505949;ADM;PASS;0;10;11;11;14;7;13;6;14;11;15;;168;F;17;COLLEGE ST AUGUSTIN - KARA
505950;ADM;BIEN;18;9;16;10;17;17;14;7;17;10;15;;228;F;16;COLLEGE PROTESTANT
505951;ADM;PASS;5;16;12;6;15;14;16;6;11;12;15;;188;F;15;COLLEGE ADELE - KARA
505952;ADM;ABIEN;0;9;12;10;17;5;18;12;14;13;15;;193;F;19;CEG SARA-KAWA
505953;ADM;ABIEN;0;9;11;14;17;16;17;13;13;10;13;;214;M;15;CEG SARA-KAWA
505954;ADM;TBIEN;11;13;16;19;20;13;20;19;17;10;14;;276;M;13;COLLEGE CHAMINADE
505955;ADM;ABIEN;0;9;11;9;18;13;13;14;18;0;15;;206;M;18;CEG SARA-KAWA
505956;ADM;PASS;0;9;11;6;18;7;11;10;14;13;15;;171;F;17;CEG SARA-KAWA
505957;ADM;PASS;1;8;11;5;14;10;13;8;10;15;;15;161;F;16;COLLEGE PROTESTANT
505958;ADM;ABIEN;0;13;14;9;15;12;16;11;16;15;15;;209;F;14;COLLEGE CHAMINADE
505959;AJ;;0;6;9;7;14;9;13;4;14;10;15;;151;F;22;CEG SARA-KAWA
505960;AJ;;6;12;15;3;12;10;6;3;14;11;;15;150;F;15;COLLEGE PROTESTANT
505961;ADM;ABIEN;3;13;13;14;16;13;15;12;14;14;15;;219;M;15;COLLEGE CHAMINADE
505962;ADM;BIEN;6;12;12;9;19;13;18;12;17;11;15;;224;F;14;COLLEGE ADELE - KARA
505963;ADM;ABIEN;0;15;13;14;16;13;17;13;12;15;15;;221;F;14;COLLEGE ADELE - KARA
505964;ADM;PASS;3;7;11;10;17;10;11;13;13;15;0;;185;F;16;CEG SARA-KAWA
505965;ADM;BIEN;13;17;16;11;18;13;19;14;14;15;14;;249;M;15;COLLEGE CHAMINADE
505966;ADM;PASS;0;10;12;7;16;9;13;9;10;12;15;;169;F;15;COLLEGE ADELE - KARA
505967;ADM;ABIEN;13;16;12;10;16;9;18;12;16;10;12;;217;M;15;COLLEGE ADELE - KARA
505968;ADM;ABIEN;1;10;12;12;17;9;17;15;11;15;9;;202;F;14;COLLEGE CHAMINADE
505969;ADM;ABIEN;0;12;13;10;16;12;14;10;15;12;15;;199;F;14;COLLEGE ADELE - KARA
505970;ADM;ABIEN;7;11;15;12;14;11;16;10;15;10;8;;204;M;15;COLLEGE CHAMINADE
505971;ADM;PASS;0;2;12;8;11;8;16;13;10;10;;12;160;F;14;CS LA FONTAINE
505972;ADM;TBIEN;11;19;16;17;17;12;19;16;17;13;15;;266;M;15;COLLEGE CHAMINADE
505973;ADM;ABIEN;0;12;14;8;18;10;18;8;15;11;13;;198;F;18;COLLEGE ST AUGUSTIN - KARA
505974;ADM;TBIEN;19;17;16;18;19;18;20;18;18;12;13;;295;M;14;COLLEGE CHAMINADE
505975;ADM;TBIEN;14;18;16;19;20;16;20;20;20;12;15;;301;M;15;COLLEGE CHAMINADE
505976;ADM;ABIEN;0;13;16;10;15;8;13;15;14;11;15;;201;F;14;COLLEGE CHAMINADE
505977;ADM;TBIEN;10;14;15;18;20;12;18;19;18;10;4;;264;M;14;COLLEGE CHAMINADE
505978;ADM;BIEN;4;16;14;12;17;14;15;16;14;10;13;;227;M;14;COLLEGE ADELE - KARA
505979;ADM;ABIEN;0;13;14;8;18;8;18;8;14;10;15;;194;M;18;COLLEGE ST AUGUSTIN - KARA
505980;ADM;PASS;2;11;12;5;16;10;10;5;12;15;13;;161;F;16;CPL SAINT PATRICK
505981;ADM;ABIEN;0;14;12;10;16;7;13;12;15;13;15;;192;F;15;COLLEGE ADELE - KARA
505982;AJ;;0;6;12;10;12;7;8;5;11;11;6;;137;M;16;CEG SARA-KAWA
505983;ADM;TBIEN;19;15;14;14;18;18;20;19;12;10;14;;268;M;14;COLLEGE CHAMINADE
505984;ADM;ABIEN;0;9;14;8;19;10;19;11;15;10;12;;203;F;15;COLLEGE ADELE - KARA
505985;ADM;ABIEN;6;15;13;4;19;14;18;11;18;10;15;;220;M;15;COLLEGE ADELE - KARA
505986;ADM;BIEN;13;15;14;10;18;16;16;13;19;12;15;;247;M;19;CEG SARA-KAWA
505987;ADM;ABIEN;0;11;12;8;18;9;17;10;16;10;13;;194;F;15;CEG SARA-KAWA
505988;ADM;ABIEN;0;11;12;11;17;11;12;10;15;14;12;;193;F;17;CEG SARA-KAWA
505989;ADM;BIEN;4;15;16;9;18;13;16;15;13;15;15;;229;F;14;COLLEGE CHAMINADE
505990;ADM;BIEN;8;11;15;13;18;14;19;14;19;14;14;;251;F;14;COLLEGE CHAMINADE
505991;ADM;BIEN;10;18;17;11;19;13;17;12;14;10;15;;239;F;14;COLLEGE ADELE - KARA
505992;ADM;TBIEN;0;14;13;16;19;13;20;17;18;15;15;;256;F;15;COLLEGE ADELE - KARA
505993;AJ;;0;9;10;5;13;6;11;2;15;11;11;;135;M;20;CS LA FONTAINE
505994;ADM;BIEN;4;16;12;19;19;9;18;17;16;10;15;;245;M;13;COLLEGE CHAMINADE
505995;ADM;PASS;2;13;12;9;18;13;12;6;14;10;14;;187;F;17;COLLEGE ADELE - KARA
505996;ADM;ABIEN;0;12;12;15;18;12;19;14;11;10;15;;219;M;16;COLLEGE ST AUGUSTIN - KARA
505997;ADM;BIEN;8;15;14;15;18;12;17;12;14;10;14;;231;M;14;COLLEGE CHAMINADE
505998;ADM;TBIEN;14;14;13;18;18;14;18;15;19;10;13;;261;M;14;COLLEGE CHAMINADE
505999;ADM;ABIEN;5;12;14;14;17;11;12;12;18;11;15;;219;M;15;COLLEGE ST AUGUSTIN - KARA
506000;ADM;BIEN;1;13;15;10;20;12;17;14;15;14;13;;227;F;14;COLLEGE ADELE - KARA
506001;ADM;ABIEN;0;15;16;8;17;14;13;12;14;10;12;;205;F;14;COLLEGE ADELE - KARA
506002;ADM;PASS;4;11;12;11;14;11;16;4;17;11;13;;189;F;13;COLLEGE ADELE - KARA
506003;ADM;TBIEN;11;15;15;15;20;14;18;13;17;14;15;;259;M;18;COLLEGE ADELE - KARA
506004;ADM;PASS;0;7;12;6;19;10;16;7;13;11;12;;176;M;17;CS LA FONTAINE
506005;ADM;BIEN;6;10;12;13;19;14;18;17;17;10;10;;236;M;14;COLLEGE CHAMINADE
506006;ADM;BIEN;9;13;16;15;17;13;16;18;15;0;15;;247;F;15;COLLEGE CHAMINADE
506007;ADM;ABIEN;7;11;16;10;14;9;12;15;14;15;14;;207;M;14;COLLEGE CHAMINADE
506008;ADM;TBIEN;16;19;17;18;18;17;19;16;19;14;14;;291;F;14;COLLEGE CHAMINADE
506009;ADM;BIEN;0;15;13;12;18;13;18;12;17;15;15;;231;F;16;COLLEGE ADELE - KARA
506010;ADM;TBIEN;20;20;18;20;20;17;18;18;19;12;13;;305;M;13;COLLEGE CHAMINADE
506011;ADM;ABIEN;0;7;14;9;17;11;16;8;20;11;15;;203;M;21;CEG SARA-KAWA
506012;ADM;BIEN;18;13;17;12;18;12;16;13;16;0;14;;243;M;14;COLLEGE CHAMINADE
506013;ADM;ABIEN;9;19;14;12;16;11;10;10;17;10;;13;211;M;16;COLLEGE PROTESTANT
506014;ADM;ABIEN;1;10;16;10;17;10;16;9;17;11;15;;207;F;14;COLLEGE ADELE - KARA
506015;ADM;TBIEN;10;17;16;20;19;14;18;19;19;15;15;;287;M;14;COLLEGE CHAMINADE
506016;ADM;BIEN;0;9;14;14;20;11;17;18;12;14;13;;228;F;14;COLLEGE CHAMINADE
506017;ADM;BIEN;7;11;15;13;20;12;18;9;15;10;15;;227;F;14;COLLEGE ADELE - KARA
506018;ADM;PASS;0;12;14;11;15;7;10;11;13;11;9;;175;F;14;COLLEGE CHAMINADE
506019;ADM;ABIEN;8;13;16;9;19;14;12;8;16;13;;15;217;F;13;COLLEGE ADELE - KARA
506020;ADM;ABIEN;0;11;15;9;17;16;15;11;14;10;14;;209;F;14;COLLEGE ADELE - KARA
506021;ADM;TBIEN;3;19;18;18;20;17;20;20;17;14;14;;290;M;14;COLLEGE CHAMINADE
506022;ADM;TBIEN;13;18;18;16;17;14;17;12;18;13;13;;261;F;15;COLLEGE CHAMINADE
506023;ADM;ABIEN;0;10;15;9;15;10;17;12;16;10;13;;201;F;14;COLLEGE ST AUGUSTIN - KARA
506024;ADM;PASS;0;8;13;10;13;10;18;11;12;15;12;;189;F;16;COLLEGE CHAMINADE
506025;ADM;BIEN;0;13;18;15;18;12;19;14;13;10;11;;232;M;13;COLLEGE CHAMINADE
506026;ADM;BIEN;9;17;17;13;14;9;18;14;18;15;;15;242;F;15;COLLEGE CHAMINADE
506027;ADM;TBIEN;10;15;17;17;19;10;20;18;20;10;12;;269;F;15;COLLEGE ST AUGUSTIN - KARA
506028;ADM;ABIEN;0;12;16;9;18;13;19;10;16;10;14;;218;M;13;COLLEGE CHAMINADE
506029;ADM;BIEN;0;16;16;15;17;10;20;16;18;;14;15;249;F;14;COLLEGE CHAMINADE
506030;ADM;ABIEN;0;12;18;11;17;7;18;10;16;14;15;;215;F;15;COLLEGE CHAMINADE
506031;ADM;PASS;0;8;10;5;16;7;14;8;15;15;14;;167;M;20;CEG SARA-KAWA
506032;ADM;TBIEN;13;14;19;13;19;17;19;16;15;13;15;;271;M;15;COLLEGE ADELE - KARA
506033;ADM;PASS;0;9;12;7;17;10;13;2;12;10;15;;160;M;16;COLLEGE ST AUGUSTIN - KARA
506034;ADM;PASS;1;8;12;5;13;9;15;8;12;13;8;;160;F;19;CS LA FONTAINE
506035;ADM;ABIEN;0;10;17;11;17;8;17;8;13;10;15;;197;F;14;COLLEGE ST AUGUSTIN - KARA
506036;ADM;BIEN;0;12;15;15;16;10;16;14;17;13;15;;226;M;15;COLLEGE ST AUGUSTIN - KARA
506037;ADM;ABIEN;0;14;16;13;18;7;15;10;19;10;11;;211;M;13;COLLEGE PROTESTANT
506038;AJ;;0;10;13;5;16;5;13;5;12;10;5;;148;M;15;COLLEGE ADELE - KARA
506039;ADM;ABIEN;0;15;17;13;17;10;17;10;13;13;15;;217;F;16;COLLEGE CHAMINADE
506040;ADM;ABIEN;0;13;14;10;14;9;19;10;16;12;;15;204;F;14;COLLEGE PROTESTANT
506041;ADM;BIEN;0;13;14;9;18;17;18;11;17;15;8;;226;F;13;COLLEGE ADELE - KARA
506042;ADM;ABIEN;0;12;14;15;17;11;16;13;13;14;13;;217;M;15;COLLEGE CHAMINADE
506043;ADM;ABIEN;0;12;14;5;17;10;19;7;15;14;;14;194;F;20;CS LA FONTAINE
506044;ADM;BIEN;11;14;15;14;18;11;16;16;17;10;13;;242;F;16;COLLEGE PROTESTANT
506045;ADM;PASS;0;5;14;6;15;10;18;6;15;11;14;;178;F;16;COLLEGE CHAMINADE
506046;ADM;PASS;0;8;13;10;14;12;12;9;10;15;15;;178;M;19;COLLEGE PROTESTANT
506047;ADM;PASS;0;6;13;9;17;10;14;10;13;14;14;;186;M;16;CEG SARA-KAWA
506048;ADM;BIEN;0;13;16;13;18;11;19;13;15;15;14;;232;F;15;COLLEGE CHAMINADE
506049;ADM;BIEN;10;17;16;13;17;14;18;11;14;10;15;;238;M;14;COLLEGE ST AUGUSTIN - KARA
506050;ADM;PASS;0;13;16;8;13;12;13;8;15;13;15;;191;F;17;COLLEGE ADELE - KARA
506051;ADM;ABIEN;0;5;13;12;15;11;19;11;13;10;12;;195;M;14;COLLEGE ST AUGUSTIN - KARA
506052;AJ;;0;12;11;4;14;11;10;4;11;10;14;;146;F;14;COLLEGE PROTESTANT
506053;ADM;ABIEN;8;13;16;5;12;11;16;10;15;12;12;;195;F;15;COLLEGE CHAMINADE
506054;ADM;PASS;1;6;12;6;15;8;14;6;16;0;0;;161;M;15;COLLEGE ST AUGUSTIN - KARA
506055;ADM;ABIEN;0;11;12;12;17;10;17;9;15;14;14;;203;F;15;COLLEGE ST AUGUSTIN - KARA
506056;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;M;19;CS LA FONTAINE
506057;ADM;ABIEN;1;10;13;13;16;12;18;7;15;10;13;;202;F;16;COLLEGE ST AUGUSTIN - KARA
506058;ADM;PASS;0;4;11;10;11;9;18;9;10;10;10;;160;M;19;CS LA FONTAINE
506059;ADM;TBIEN;17;17;16;12;19;13;18;18;19;14;15;;273;F;15;COLLEGE CHAMINADE
506060;ADM;BIEN;0;17;16;12;18;7;18;17;18;12;13;;234;M;14;COLLEGE CHAMINADE
506061;ADM;PASS;0;11;12;8;17;14;11;7;17;10;13;;186;M;15;CEG SARA-KAWA
506062;ADM;PASS;1;5;11;6;15;9;8;9;15;13;15;;160;M;18;CEG SARA-KAWA
506063;ADM;TBIEN;11;16;15;15;19;16;18;13;20;13;13;;265;F;14;COLLEGE CHAMINADE
506064;ADM;TBIEN;13;16;16;18;19;17;20;19;20;10;12;;289;M;14;COLLEGE CHAMINADE
506065;ADM;ABIEN;0;10;14;10;13;9;15;9;17;15;13;;192;F;17;COLLEGE PROTESTANT
506066;ADM;BIEN;8;14;16;12;16;15;17;12;19;10;11;;237;M;13;COLLEGE CHAMINADE
506067;ADM;PASS;0;11;15;4;16;14;12;8;16;15;;15;191;F;14;COLLEGE CHAMINADE
506068;ADM;ABIEN;9;7;15;8;10;15;17;12;14;10;15;;203;F;14;COLLEGE CHAMINADE
506069;ADM;PASS;0;7;11;9;15;7;10;10;19;10;14;;173;M;17;CEG SARA-KAWA
506070;AJ;;0;6;11;5;12;7;14;6;10;13;11;;140;F;17;COLLEGE ADELE - KARA
506071;AJ;;0;8;11;7;11;10;10;6;10;12;;13;143;F;14;CS LA FONTAINE
506072;ADM;ABIEN;0;15;15;16;17;9;12;13;15;12;9;;211;M;15;COLLEGE ADELE - KARA
506073;ADM;TBIEN;17;13;16;12;16;17;19;19;20;12;15;;275;M;14;COLLEGE CHAMINADE
506074;ADM;TBIEN;9;15;13;16;20;11;18;18;20;14;15;;265;M;14;CEG SARA-KAWA
506075;ADM;BIEN;7;17;15;10;20;12;16;10;19;10;15;;233;M;15;COLLEGE ST AUGUSTIN - KARA
506076;ADM;BIEN;0;15;12;14;18;15;19;17;19;11;14;;248;M;14;CEG SARA-KAWA
506077;ADM;ABIEN;0;9;14;9;19;13;16;7;20;10;15;;210;F;16;COLLEGE PROTESTANT
506078;ADM;ABIEN;4;14;14;12;19;11;17;9;16;15;14;;223;F;15;COLLEGE CHAMINADE
506079;ADM;ABIEN;0;14;16;13;19;10;14;11;18;10;;15;221;M;15;COLLEGE ADELE - KARA
506080;ADM;TBIEN;2;17;15;15;18;14;19;16;18;15;15;;259;F;14;COLLEGE ADELE - KARA
506081;ADM;TBIEN;12;18;17;17;20;14;20;20;14;10;15;;279;M;14;COLLEGE CHAMINADE
506082;ADM;ABIEN;0;9;15;9;16;11;16;11;13;10;14;;195;M;14;COLLEGE CHAMINADE
506083;ADM;PASS;6;10;15;5;18;11;11;9;15;10;;15;189;M;15;COLLEGE PROTESTANT
506084;ADM;PASS;0;8;11;6;15;8;10;6;18;12;15;;163;M;18;CEG SARA-KAWA
506085;ADM;PASS;0;11;12;6;16;9;12;8;12;12;15;;168;M;17;CEG SARA-KAWA
506086;ADM;TBIEN;9;16;14;16;20;12;20;20;16;10;12;;263;M;15;COLLEGE CHAMINADE
506087;ADM;ABIEN;0;9;11;10;18;9;16;12;16;0;14;;197;M;14;CEG SARA-KAWA
506088;ADM;ABIEN;0;11;13;11;17;9;18;12;14;14;15;;208;F;16;COLLEGE ST AUGUSTIN - KARA
506089;ADM;ABIEN;0;12;15;8;16;11;16;14;14;12;12;;204;F;14;COLLEGE CHAMINADE
506090;ADM;BIEN;7;15;16;16;17;10;18;17;16;14;10;;246;M;14;COLLEGE CHAMINADE
506091;ADM;ABIEN;0;13;16;10;15;13;15;14;17;;11;15;219;M;14;COLLEGE CHAMINADE
506102;AJ;;0;8;13;3;12;7;9;3;13;12;13;;133;M;16;CS LA FONTAINE
506103;ADM;ABIEN;0;11;13;13;17;9;16;15;13;12;15;;210;M;16;COLLEGE ADELE - KARA
506104;ADM;PASS;0;9;13;10;13;7;19;9;15;14;14;;189;F;15;COLLEGE ST AUGUSTIN - KARA
506105;ADM;ABIEN;0;10;13;9;19;12;17;6;19;14;15;;209;F;17;COLLEGE ST AUGUSTIN - KARA
506106;ADM;BIEN;14;15;13;12;17;13;17;19;18;11;15;;253;M;14;COLLEGE CHAMINADE
506107;ADM;BIEN;15;15;15;10;18;14;18;15;16;11;;15;248;F;14;COLLEGE PROTESTANT
506108;ADM;PASS;3;12;14;9;10;10;9;9;10;12;11;;160;F;14;COLLEGE CHAMINADE
506109;ADM;ABIEN;0;15;13;10;17;13;15;11;13;10;14;;203;M;15;COLLEGE CHAMINADE
506110;AJ;;0;9;13;5;14;10;10;4;11;13;15;;151;F;16;COLLEGE ST AUGUSTIN - KARA
506111;ADM;PASS;0;6;13;12;14;7;16;10;15;11;11;;182;M;14;COLLEGE CHAMINADE
506112;ADM;PASS;0;7;11;10;18;10;11;11;16;15;15;;191;M;21;CEG SARA-KAWA
506113;ADM;PASS;1;7;11;7;18;8;8;7;16;12;0;;160;M;19;CEG SARA-KAWA
506114;AJ;;0;6;11;6;10;8;8;6;13;10;10;;130;F;20;CS LA FONTAINE
506115;ADM;BIEN;7;16;14;14;20;13;18;16;17;0;12;;249;F;14;COLLEGE CHAMINADE
506116;ADM;ABIEN;2;12;13;11;19;14;12;7;14;15;15;;204;F;14;COLLEGE ADELE - KARA
506117;AJ;;0;10;10;6;17;10;5;3;13;10;11;;139;M;18;CEG SARA-KAWA
506118;ADM;PASS;0;8;13;8;18;7;15;11;16;11;15;;190;M;16;COLLEGE ST AUGUSTIN - KARA
506119;ADM;ABIEN;0;9;13;10;19;10;17;15;17;10;14;;215;M;15;COLLEGE ST AUGUSTIN - KARA
506120;ADM;ABIEN;0;12;13;8;19;14;12;8;16;10;9;;192;M;15;COLLEGE PROTESTANT
506121;ADM;PASS;0;6;13;14;12;5;11;10;13;12;5;;164;M;16;CS LA FONTAINE
506122;ADM;ABIEN;0;9;13;12;20;6;18;16;12;10;14;;207;M;14;COLLEGE CHAMINADE
506123;ADM;ABIEN;0;13;14;11;17;8;14;14;11;11;15;;197;M;14;COLLEGE CHAMINADE
506124;AJ;;0;5;12;5;14;10;8;8;12;10;9;;143;M;19;CEG SARA-KAWA
506125;ADM;PASS;6;8;15;7;15;11;11;10;14;10;12;;182;F;14;COLLEGE CHAMINADE
506126;ADM;BIEN;6;19;14;9;19;15;17;14;17;14;13;;242;F;14;COLLEGE ADELE - KARA
506127;ADM;PASS;0;15;14;11;15;7;12;4;10;10;15;;166;M;15;COLLEGE ST AUGUSTIN - KARA
506128;ADM;TBIEN;14;13;15;19;18;16;18;19;17;15;15;;281;F;14;COLLEGE ST AUGUSTIN - KARA
506129;ADM;PASS;5;14;13;8;16;7;13;7;13;11;15;;179;M;13;COLLEGE CHAMINADE
506130;ADM;BIEN;13;16;15;16;17;15;17;13;15;15;15;;255;F;14;COLLEGE CHAMINADE
506131;ADM;PASS;0;8;13;6;14;9;11;8;14;14;12;;164;M;19;CEG SARA-KAWA
506132;ADM;ABIEN;0;12;13;8;18;11;11;13;19;10;15;;203;M;14;COLLEGE PROTESTANT
506133;ADM;TBIEN;13;19;17;16;19;16;18;16;19;10;15;;279;F;14;COLLEGE CHAMINADE
506134;ADM;ABIEN;0;9;16;7;18;10;17;8;17;12;8;;197;M;20;COLLEGE PROTESTANT
506135;ADM;PASS;0;5;11;13;10;10;11;13;15;10;0;;171;M;14;CEG SARA-KAWA
506136;ADM;PASS;0;12;11;5;14;8;17;7;18;0;;15;177;F;14;CS LA FONTAINE
506137;ADM;BIEN;0;13;16;13;17;12;17;9;19;13;15;;227;F;14;COLLEGE CHAMINADE
506138;ADM;PASS;0;10;14;5;16;14;9;7;15;10;10;;170;M;14;CPL SAINT PATRICK
506139;ADM;BIEN;13;14;15;14;18;13;17;14;18;10;9;;245;F;14;COLLEGE CHAMINADE
506140;ADM;ABIEN;1;10;14;13;14;11;16;12;14;12;12;;203;F;17;COLLEGE PROTESTANT
506141;ADM;ABIEN;0;10;14;11;18;12;16;16;15;11;15;;220;F;12;COLLEGE ST AUGUSTIN - KARA
506142;ADM;ABIEN;0;7;13;13;19;8;19;13;19;10;15;;220;F;16;COLLEGE ST AUGUSTIN - KARA
506143;ADM;ABIEN;8;12;11;6;17;13;14;6;18;10;15;;195;F;17;COLLEGE ADELE - KARA
506144;AJ;;0;4;10;7;15;9;11;6;14;12;9;;150;M;19;CEG SARA-KAWA
506145;ADM;BIEN;0;16;11;13;19;15;19;13;20;12;15;;243;F;17;CEG SARA-KAWA
506146;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;M;17;CEG SARA-KAWA
506147;ADM;ABIEN;0;7;11;13;19;15;14;13;20;11;;;218;M;16;CEG SARA-KAWA
506148;ADM;ABIEN;0;11;14;11;17;7;18;12;16;13;11;;205;F;15;COLLEGE CHAMINADE
506149;ADM;BIEN;10;12;12;13;18;13;19;14;19;10;15;;243;F;14;COLLEGE ADELE - KARA
506150;ADM;ABIEN;0;8;14;13;17;16;16;8;20;11;15;;222;M;14;COLLEGE ST AUGUSTIN - KARA
506151;ADM;ABIEN;0;13;12;11;17;13;17;9;19;13;15;;217;F;17;COLLEGE ST AUGUSTIN - KARA
506152;ADM;BIEN;0;12;16;10;19;15;17;12;19;10;11;;229;M;14;COLLEGE CHAMINADE
506153;ADM;BIEN;7;15;17;12;16;11;16;11;18;;14;12;230;M;14;COLLEGE CHAMINADE
506154;ADM;PASS;0;7;13;7;14;14;7;7;19;14;11;;174;M;14;COLLEGE CHAMINADE
506155;ADM;BIEN;2;15;16;11;19;13;18;12;18;12;15;;238;F;14;COLLEGE ADELE - KARA
506156;ADM;PASS;0;9;12;9;16;10;15;9;13;10;11;;178;F;15;COLLEGE ST AUGUSTIN - KARA
506157;ADM;ABIEN;0;12;15;8;17;10;19;6;18;15;;11;204;F;15;COLLEGE ADELE - KARA
506158;ADM;ABIEN;0;14;11;12;19;14;15;14;16;11;15;;222;M;16;CEG SARA-KAWA
506159;ADM;ABIEN;3;15;14;9;18;15;14;9;19;13;10;;217;M;15;COLLEGE CHAMINADE
506160;ADM;ABIEN;0;12;12;7;17;10;18;11;17;10;15;;201;F;15;COLLEGE ADELE - KARA
506161;ADM;TBIEN;15;17;15;17;20;12;17;16;20;13;15;;274;M;14;COLLEGE CHAMINADE
506162;ADM;TBIEN;20;20;19;19;17;19;20;18;17;;15;15;308;F;14;COLLEGE CHAMINADE
506163;ADM;PASS;0;12;13;7;13;12;15;9;15;0;12;;182;F;16;CEG SARA-KAWA
506164;ADM;ABIEN;0;8;12;6;18;11;16;9;17;11;15;;192;M;18;CPL SAINT PATRICK
506165;AJ;;0;5;15;4;14;6;8;5;11;15;15;;141;F;17;COLLEGE PROTESTANT
506166;ADM;PASS;0;12;16;6;16;10;14;4;14;10;;15;177;M;16;COLLEGE CHAMINADE
506167;ADM;BIEN;4;17;15;9;17;17;19;12;17;10;15;;238;F;14;COLLEGE ADELE - KARA
506168;ADM;PASS;0;12;12;4;15;8;13;9;17;12;15;;175;F;15;COLLEGE PROTESTANT
506169;AJ;;0;4;13;4;13;10;7;4;15;12;15;;143;M;16;COLLEGE PROTESTANT
506170;ADM;ABIEN;0;11;13;5;19;10;16;10;19;10;;15;200;M;14;COLLEGE PROTESTANT
506171;ADM;ABIEN;7;9;16;7;15;13;15;10;13;0;;0;194;M;14;COLLEGE CHAMINADE
506172;ADM;BIEN;4;15;17;10;19;12;14;14;18;13;13;;233;M;14;COLLEGE ADELE - KARA
506173;ADM;ABIEN;0;14;14;10;19;11;16;9;13;13;15;;206;F;14;COLLEGE ST AUGUSTIN - KARA
506174;ADM;TBIEN;17;16;18;17;18;18;20;19;20;;15;15;303;F;14;COLLEGE CHAMINADE
506175;ADM;PASS;0;14;13;11;14;7;13;10;14;10;14;;182;M;16;COLLEGE CHAMINADE
506176;ADM;TBIEN;14;17;19;20;19;18;20;18;18;;15;15;305;M;14;COLLEGE CHAMINADE
506177;ADM;BIEN;8;15;14;13;20;12;18;18;16;11;15;;251;M;14;COLLEGE ST AUGUSTIN - KARA
506178;ADM;PASS;0;6;11;13;13;10;10;9;16;12;15;;177;M;21;CEG SARA-KAWA
506179;AJ;;0;1;11;7;13;9;9;5;12;11;13;;137;M;15;CEG SARA-KAWA
506180;ADM;BIEN;16;17;17;13;17;17;17;10;17;11;15;;255;F;15;COLLEGE CHAMINADE
506181;ADM;PASS;1;7;14;9;16;8;9;2;15;12;15;;161;F;18;COLLEGE ST AUGUSTIN - KARA
506182;ADM;TBIEN;12;13;17;19;19;12;18;18;18;11;12;;270;M;14;COLLEGE CHAMINADE
506183;ADM;TBIEN;11;15;16;16;20;14;20;19;17;10;13;;273;M;15;COLLEGE CHAMINADE
506184;ADM;ABIEN;0;10;13;5;19;13;16;7;15;13;15;;194;F;14;COLLEGE ADELE - KARA
506185;ADM;PASS;0;11;13;11;13;6;13;6;14;13;14;;170;F;14;COLLEGE CHAMINADE
506186;ADM;BIEN;5;16;15;13;19;14;17;13;17;15;15;;247;F;15;COLLEGE ST AUGUSTIN - KARA
506187;ADM;PASS;5;15;13;9;13;7;15;5;10;12;13;;169;F;13;COLLEGE CHAMINADE
506188;ADM;BIEN;2;14;14;14;19;11;18;16;17;10;11;;235;M;15;COLLEGE CHAMINADE
506189;ADM;ABIEN;16;15;13;9;16;15;12;7;14;;11;15;209;F;16;COLLEGE CHAMINADE
506190;ADM;PASS;0;9;13;8;17;10;15;7;15;10;;15;184;F;15;COLLEGE PROTESTANT
506191;ADM;BIEN;0;12;12;15;17;12;15;18;18;10;14;;230;M;14;COLLEGE CHAMINADE
506192;ADM;ABIEN;0;10;12;14;15;10;18;10;15;15;13;;206;M;14;COLLEGE CHAMINADE
506193;ADM;ABIEN;0;9;12;8;20;12;15;8;15;10;15;;194;M;15;COLLEGE PROTESTANT
506194;ADM;PASS;0;14;13;12;16;6;17;10;13;11;0;;189;F;16;COLLEGE ST AUGUSTIN - KARA
506195;ADM;ABIEN;13;12;14;8;17;15;15;7;10;14;15;;206;F;13;COLLEGE CHAMINADE
506196;ADM;PASS;9;9;14;10;14;14;13;9;10;;15;0;191;M;21;COLLEGE CHAMINADE
506197;ADM;PASS;0;1;11;4;16;12;12;8;13;15;14;;162;M;18;CEG SARA-KAWA
506198;ADM;BIEN;9;16;14;15;20;16;17;13;15;12;14;;251;F;13;COLLEGE CHAMINADE
506199;ADM;ABIEN;0;15;15;9;18;13;14;9;16;14;;15;212;F;17;COLLEGE ADELE - KARA
506200;ADM;ABIEN;0;15;13;15;17;4;15;16;10;10;15;;200;M;14;COLLEGE CHAMINADE
